UBV CCD observations

  No    Ref    V       B-V     U-B
 2527   135  14.190   0.960   0.430
 2527   390  14.269   0.940   0.634
 2535   135  13.980   0.350   0.320
 2535   348  14.000   0.350   0.220
 2535   390  14.002   0.286   0.416
 2538   135  14.800   0.520   0.260
 2538   348  14.840   0.500         
 2538   390  14.834   0.491   0.461
 2539   135  13.810   0.790   0.440
 2540   135  15.240   0.610   0.150
 2540   348  15.360   0.540         
 2552   135  14.030   1.050   0.780
 2552   348  14.040   0.780   0.500
 2552   390  14.046   0.768   0.629
 2554   135  15.560   0.800   0.290
 2554   390  15.519   0.659   0.293
 2555   135  13.900   0.720   0.390
 2555   348  13.880   0.750   0.360
 2555   390  13.870   0.693   0.667
 2557   135  13.940   1.090   0.410
 2557   348  13.980   0.980   0.600
 2557   390  14.077   1.039   0.748
 2566   135  14.030   0.990   0.570
 2566   348  14.030   1.000   0.560
 2566   390  13.993   0.917   0.854
 2567   135  15.040   0.620   0.090
 2567   348  15.200   0.530         
 2568   135  14.720   0.620  -0.180
 2568   348  14.590   0.730  -0.020
 2569   348  15.260   0.550         
 2573   135  14.810   0.580   0.080
 2573   348  14.980   0.440   0.100
 2575   135  14.950   0.460   0.180
 2576   135  15.530   0.730   0.150
 2578   135  14.600   0.370   0.130
 2580   135  15.130   0.790   0.430
 2580   348  15.110   0.770         
 2583   135  15.240   1.050   0.400
 2583   348  15.330   0.970         
 2584   135  14.780   0.670   0.370
 2584   348  14.790   0.650         
 2585   135  14.480   0.560  -0.020
 2585   348  14.530   0.490   0.120
 2587   135  14.800   0.700   0.280
 2587   348  14.860   0.670         
 2588   135  15.260   0.710   0.030
 2588   348  15.290   0.700         
 2589   135  15.160   0.610   0.150
 2589   348  15.210   0.570         
 2590   135  14.610   0.410  -0.010
 2590   348  14.650   0.360  -0.040
 2591   135  14.490   0.970   0.420
 2591   348  14.510   0.970         
 2592   135  13.790   0.640   0.100
 2592   348  13.800   0.600   0.240
 2593   135  13.540   1.340   1.240
 2593   348  13.550   1.350         
 2596   348  14.790   0.580   0.120
 2597   135  15.030   0.650   0.050
 2597   348  15.240   0.660         
 2599   348  14.430   0.510   0.020
 2599   390  14.387   0.504   0.194
 2600   135  14.550   1.170   0.770
 2600   348  14.620   1.120         
 2600   390  14.573   1.127   0.853
 2603   135  14.590   0.550  -0.060
 2603   348  14.670   0.500  -0.040
 2606   135  14.630   0.480   0.200
 2607   135  14.490   0.640   0.400
 2607   348  14.490   0.610   0.440
 2609   348  13.830   0.960   0.920
 2612   348  14.580   0.460   0.140
 2614   135  14.470   0.860   0.520
 2614   348  14.540   0.860         
 2615   348  13.890   0.440   0.320
 2616   348  14.410   1.200         
 3004   135   8.600   0.230  -0.770
