UBV CCD observations

  No    Ref    V       B-V     U-B
 0629   264  20.255   1.945  73.435
 0630   264  20.875  -0.393  74.993
 0631   264  20.742   1.124  73.710
        264  23.123  79.796  -2.345
        264  23.197  79.715  -2.345
        264  23.293  79.611  -2.345
 0635   264  20.468   1.058  74.050
        264  23.159  79.757  -2.345
        264  22.922  80.013  -2.345
        264  23.689  79.180  -2.345
        264  23.148  79.768  -2.345
        264  94.660  -79.731  74.267
 0641   264  20.887   1.367  73.335
        264  94.652  -79.974  74.502
        264  24.275  78.544  -2.345
        264  24.769  78.008  -2.345
 0645   264  20.502   1.920  73.208
        264  23.572  79.308  -2.345
 0647   264  20.371   0.323  74.836
 0648   264  20.590   0.937  74.039
        264  24.051  78.787  -2.345
        264  23.320  79.581  -77.905
        264  23.042  79.883  -2.345
        264  23.349  79.550  -2.345
        264  23.790  79.071  -2.345
 0654   264  20.862   1.668  73.077
        264  23.808  79.051  -2.345
 0656   264  20.426   1.538  73.642
        264  23.160  79.755  -2.345
        264  94.658  -79.796  -0.548
        264  23.114  79.805  -2.345
        264  23.571  79.309  -2.345
        264  23.675  79.196  -2.345
        264  23.615  79.261  -2.345
        264  23.748  79.116  -2.345
        264  94.695  -78.547  73.123
        264  22.786  80.162  -2.345
 0666   264  20.637   0.555  74.348
 0667   264  21.302   1.582  72.711
        264  22.895  80.043  -2.345
        264  24.143  78.687  -2.345
        264  24.332  78.482  -2.345
        264  23.540  79.342  -2.345
        264  22.878  80.062  -2.345
 0673   264  20.574   0.556  74.411
 0674   264  20.876   1.443  73.274
        264  23.737  79.129  -2.345
        264  23.528  79.355  -2.345
        264  24.145  78.685  -2.345
 0678   264  20.769   0.858  73.931
        264  23.501  79.384  -2.345
        264  22.814  80.131  -2.345
 0681   264  21.023   0.788  73.737
        264  23.650  79.223  -2.345
        264  23.483  79.404  -2.345
 0684   264  20.497   1.553  73.556
        264  24.357  78.455  -2.345
        264  23.725  79.142  -2.345
        264  24.132  78.700  -2.345
        264  24.070  78.767  -2.345
 0689   264  20.684   0.887  73.989
        264  23.881  78.972  -2.345
        264  23.893  78.960  -2.345
        264  24.753  78.026  -2.345
        264  23.617  79.259  -2.345
 0694   264  21.294   1.270  73.011
        264  23.667  79.205  -2.345
        264  24.301  78.516  -2.345
 0697   264  21.070   0.300  74.147
        264  24.322  78.494  -2.345
 0699   264  21.395   0.644  73.494
        264  94.678  -79.137  73.693
        264  24.705  78.077  -2.345
        264  94.718  -77.797  72.399
 0703   264  21.297   0.616  73.620
 0704   264  21.744   0.358  73.408
        264  23.642  79.232  -2.345
 0706   264  21.615   0.356  73.540
        264  94.684  -78.915  73.479
        264  24.652  78.135  -2.345
