UBV CCD observations

  No    Ref    V       B-V     U-B
 1668   281  17.287   0.764   0.063
 1669   281  17.365   0.903   0.729
 1670   281  17.620   1.834         
 1671   281  17.309   0.741   0.512
 1672   281  17.620   1.598         
 1674   281  17.326   0.805   0.203
 1675   281  17.339   0.837   0.471
 1676   281  17.348   0.680   0.495
 1677   281  17.423   0.839         
 1678   281  17.361   0.786         
 1679   281  17.643   1.871         
 1680   281  17.317   0.966   0.673
 1682   281  17.353   0.799   0.228
 1683   281  17.333   0.742   0.443
 1684   281  17.369   0.695   0.253
 1685   281  17.361   0.918   0.605
 1686   281  17.309   0.924   0.399
 1687   281  17.332   1.002   0.603
 1688   281  17.396   0.885   0.674
 1689   281  17.364   0.728   0.484
 1690   281  17.476   0.803         
 1691   281  17.387   0.742   0.085
 1692   281  17.381   0.756   0.580
 1693   281  17.350   0.996   0.170
 1694   281  17.421   0.997   0.349
 1695   281  17.411   0.815   0.680
 1696   281  17.391   0.821   0.590
 1697   281  17.422   0.826   0.608
 1698   281  17.561   0.890         
 1699   281  17.381   0.648   0.520
 1700   281  17.443   0.907   0.293
 1701   281  17.383   0.823   0.253
 1702   281  17.405   0.795   0.168
 1703   281  17.451   0.521         
 1704   281  17.458   0.802   0.429
 1706   281  17.430   0.789   0.306
 1707   281  17.450   0.955   0.496
 1708   281  17.429   0.815   0.076
 1709   281  17.737   1.621         
 1710   281  18.451  -0.155  -1.320
 1711   281  17.419   0.923   0.415
 1712   281  17.459   0.699   0.060
 1713   281  17.600   1.412         
 1714   281  17.452   0.984   0.498
 1715   281  17.419   0.851   0.130
 1716   281  17.537   1.087   0.911
 1717   281  17.595   0.475         
 1718   281  17.421   0.804   0.132
 1719   281  17.417   0.901   0.293
 1720   281  17.378   0.947   0.468
 1721   281  17.439   0.898   0.487
 1722   281  17.430   0.774   0.132
 1723   281  17.478   0.802   0.440
 1724   281  17.406   1.030   0.710
 1725   281  17.944   2.040         
 1726   281  17.493   0.858         
 1727   281  17.459   0.814   0.308
 1728   281  17.439   0.814   0.111
 1729   281  18.042   1.803         
 1730   281  17.460   0.896   0.351
 1731   281  17.394   0.884   0.213
 1732   281  17.548   0.976         
 1733   281  17.410   1.049   0.849
 1734   281  17.459   0.829         
 1735   281  17.450   0.679   0.641
 1736   281  17.446   0.801   0.167
 1737   281  17.755   1.738         
 1738   281  17.442   0.777         
 1739   281  17.642   1.956         
 1740   281  17.497   0.909   0.399
 1742   281  17.542   0.815   0.196
 1743   281  17.345   1.822         
 1744   281  17.583   0.687   0.636
 1745   281  17.487   0.966   0.412
 1746   281  17.571   0.725   0.522
 1747   281  17.529   0.886   0.259
 1748   281  17.582   1.291   0.928
 1749   281  17.512   0.746   0.113
 1750   281  17.498   0.916   0.625
 1751   281  17.498   1.147   0.694
 1752   281  17.431   1.084   0.537
 1753   281  17.561   0.860   0.603
 1754   281  17.989   2.075         
 1755   281  17.535   0.823   0.157
 1756   281  17.622   1.114   0.578
 1757   281  17.622   1.204   0.617
 1758   281  17.510   0.830   0.141
 1759   281  17.523   0.870   0.222
 1760   281  17.519   0.788   0.216
 1761   281  17.614   0.752   0.577
 1762   281  17.544   0.782   0.075
 1763   281  17.688   1.415         
 1764   281  17.507   0.962   0.612
 1765   281  17.608   0.926   0.474
 1766   281  17.610   0.932         
 1767   281  17.536   0.793  -0.054
 1768   281  17.551   0.943   0.464
 1769   281  17.543   1.007   0.490
 1770   281  17.579   0.839   0.294
 1771   281  17.628   0.753   0.474
 1772   281  17.615   0.799   0.387
 1773   281  18.011   1.701         
 1775   281  17.486   0.535         
 1776   281  17.596   0.884   0.689
 1777   281  17.593   0.687   0.543
 1778   281  17.579   0.769         
 1780   281  17.636   0.871   0.358
 1781   281  17.621   0.878   0.715
 1782   281  17.628   0.795   0.169
 1784   281  17.561   0.894   0.397
 1785   281  17.560   1.468   1.063
 1786   281  17.909   1.776         
 1787   281  17.992   1.941         
 1788   281  17.634   1.073   0.511
 1789   281  17.892   1.550         
 1790   281  17.642   0.944         
 1791   281  17.708   0.975   0.662
 1792   281  17.609   1.188   0.672
 1793   281  17.580   0.844   0.329
 1794   281  17.686   0.881         
 1795   281  17.648   0.829   0.232
 1796   281  17.720   1.020   0.756
 1797   281  17.716   1.139   0.940
 1798   281  17.610   0.973   0.276
 1799   281  17.612   0.921   0.273
 1800   281  17.587   0.988   0.747
 1801   281  17.648   1.017         
 1802   281  17.751   1.040         
 1803   281  17.660   0.712   0.164
 1804   281  17.620   1.024         
 1805   281  17.651   0.902   0.284
 1806   281  17.751   1.209         
 1807   281  17.623   0.947   0.537
 1808   281  17.669   0.338         
 1809   281  17.626   0.785   0.123
 1810   281  17.354   1.784         
 1811   281  17.639   0.833   0.358
 1812   281  17.386   2.048         
 1813   281  17.659   0.750   0.087
 1814   281  17.605   0.796   0.082
 1815   281  17.691   0.869   0.108
 1816   281  17.702   0.971   0.191
 1817   281  17.667   0.969   0.339
 1818   281  17.658   0.724   0.671
 1819   281  17.710   0.891   0.765
 1820   281  17.641   0.876   0.157
 1821   281  18.050   1.787         
 1822   281  17.687   0.821   0.425
 1823   281  17.671   0.827   0.332
 1824   281  18.549   2.358         
 1825   281  17.653   0.715   0.288
 1826   281  18.433   2.280         
 1828   281  17.655   1.014   0.445
 1829   281  18.185   1.921         
 1830   281  17.634   0.928   0.387
 1831   281  17.656   1.024   0.485
 1832   281  18.111   1.700         
 1833   281  17.704   0.822   0.603
 1834   281  17.676   0.878   0.245
 1835   281  17.598   1.279         
 1836   281  17.750   0.980         
