UBV CCD observations

  No    Ref    V       B-V     U-B
 1565   155  17.570   1.270         
 1566   155  17.570   1.150         
 1567   155  17.580   1.280         
 1568   155  17.580   0.930   0.180
 1569   155  17.590   1.300         
 1570   155  17.590   1.240         
 1571   155  17.590   0.920   0.720
 1572   155  17.590   0.910   0.310
 1573   155  17.590   0.960   0.200
 1574   155  17.590   0.830         
 1575   155  17.590   1.030         
 1576   155  17.590   1.030   0.430
 1577   155  17.600   1.230   0.540
 1578   155  17.600   1.350   0.710
 1579   155  17.600   1.170         
 1580   155  17.610   1.200         
 1581   155  17.610   0.870         
 1582   155  17.620   1.150         
 1583   155  17.620   1.160   0.240
 1584   155  17.620   0.940         
 1585   155  17.620   1.070         
 1586   155  17.620   1.190   1.210
 1587   155  17.630   1.260   0.940
 1588   155  17.630   1.130   0.130
 1589   155  17.630   1.120   0.320
 1590   155  17.630   1.260         
 1591   155  17.640   1.150   0.090
 1592   155  17.640   1.720         
 1593   155  17.640   1.160         
 1594   155  17.640   1.360         
 1595   155  17.650   2.170         
 1596   155  17.650   1.520         
 1597   155  17.650   0.900         
 1598   155  17.650   1.490   0.550
 1599   155  17.650   1.020         
 1600   155  17.650   1.760         
 1601   155  17.650   1.180   0.940
 1602   155  17.660   0.980         
 1603   155  17.660   1.170   0.730
 1604   155  17.660   0.980   0.220
 1605   155  17.660   1.530         
 1606   155  17.670   1.010   0.080
 1607   155  17.670   1.150         
 1608   155  17.670   1.730         
 1609   155  17.680   1.110         
 1610   155  17.680   0.910         
 1611   155  17.680   1.180   0.030
 1612   155  17.680   1.150         
 1613   155  17.690   1.070   0.290
 1614   155  17.690   1.070         
 1615   155  17.700   1.050         
 1616   155  17.700   1.270         
 1617   155  17.700   1.020         
 1618   155  17.700   0.810         
 1619   155  17.700   1.260         
 1620   155  17.700   1.080   0.280
 1621   155  17.710   1.100   0.620
 1622   155  17.710   1.440         
 1623   155  17.720   1.580         
 1624   155  17.720   1.380   1.200
 1625   155  17.720   1.490         
 1626   155  17.730   1.100   0.480
 1627   155  17.730   1.190         
 1628   155  17.740   1.250         
 1629   155  17.740   1.350         
 1630   155  17.740   1.030   0.480
 1631   155  17.740   1.250         
 1632   155  17.740   2.120         
 1633   155  17.740   1.260         
 1634   155  17.740   1.310         
 1635   155  17.750   0.900         
 1636   155  17.750   1.160         
 1637   155  17.750   1.090         
 1638   155  17.750   1.200   0.640
 1639   155  17.760   1.100   0.920
 1640   155  17.760   1.140   0.420
 1641   155  17.770   1.280         
 1642   155  17.780   1.140         
 1643   155  17.790   1.300   0.470
 1644   155  17.790   1.150         
 1645   155  17.790   1.100   0.180
 1646   155  17.790   2.630         
 1647   155  17.800   1.180         
 1648   155  17.810   1.180   0.320
 1649   155  17.810   0.980   0.260
 1650   155  17.820   1.180   0.210
 1651   155  17.820   1.030   0.340
 1652   155  17.820   1.180         
 1653   155  17.820   1.150         
 1654   155  17.820   1.070         
 1655   155  17.820   0.760  -0.190
 1656   155  17.830   1.260         
 1657   155  17.840   1.210   0.220
 1658   155  17.850   1.120   0.520
 1659   155  17.850   1.520         
 1660   155  17.850   1.330         
 1661   155  17.850   1.220         
 1662   155  17.850   1.110         
 1663   155  17.860   1.220         
 1664   155  17.860   1.170         
 1665   155  17.860   0.740         
 1666   155  17.860   0.990         
 1667   155  17.870   1.200         
 1668   155  17.870   1.020   0.150
 1669   155  17.870   1.210         
 1670   155  17.880   1.080         
 1671   155  17.880   1.950         
 1672   155  17.880   1.410         
 1673   155  17.880   1.100   0.160
 1674   155  17.880   0.920   0.870
 1675   155  17.890   1.690         
 1676   155  17.890   1.010         
 1677   155  17.890   1.440   0.590
 1678   155  17.900   0.870   0.280
 1679   155  17.910   1.330         
 1680   155  17.910   1.190   0.370
 1681   155  17.910   1.390         
 1682   155  17.910   1.070   0.670
 1683   155  17.920   1.120         
 1684   155  17.920   1.260         
 1685   155  17.920   1.800         
 1686   155  17.920   1.590         
 1687   155  17.930   1.270   0.430
 1688   155  17.940   1.120         
 1689   155  17.940   1.270         
 1690   155  17.940   1.080   0.800
 1691   155  17.950   1.940         
 1692   155  17.950   1.160         
 1693   155  17.950   2.100         
 1694   155  17.950   1.080   0.390
 1695   155  17.950   1.250         
 1696   155  17.960   1.090         
 1697   155  17.960   1.090         
 1698   155  17.960   1.350         
 1699   155  17.970   1.270         
 1700   155  17.970   1.150         
 1701   155  17.970   1.290         
 1702   155  17.970   1.090         
 1703   155  17.980   1.420         
 1704   155  17.980   1.180         
 1705   155  17.990   1.090         
 1706   155  17.990   1.370         
 1707   155  17.990   1.270         
 1708   155  17.990   1.140         
 1709   155  18.000   2.950         
 1710   155  18.000   1.410         
 1711   155  18.000   1.210         
 1712   155  18.010   1.100         
 1713   155  18.010   1.040         
 1714   155  18.020   1.180         
 1715   155  18.020   1.000  -0.030
 1716   155  18.020   1.150         
 1717   155  18.020   1.270   0.430
 1718   155  18.030   2.340         
 1719   155  18.030   1.370   0.010
 1720   155  18.030   1.410         
 1721   155  18.030   1.400  -0.520
 1722   155  18.040   1.280         
 1723   155  18.040   1.130         
 1724   155  18.050   1.310         
 1725   155  18.050   1.150         
 1726   155  18.050   1.140         
 1727   155  18.050   0.830         
 1728   155  18.050   1.100         
 1729   155  18.060   2.450         
 1730   155  18.060   2.640         
 1731   155  18.060   2.450         
 1732   155  18.060   1.110         
 1733   155  18.060   0.990         
 1734   155  18.060   1.090         
 1735   155  18.060   1.220         
 1736   155  18.060   1.490         
 1737   155  18.070   1.420  -1.670
 1738   155  18.070   1.120         
 1739   155  18.080   0.780         
 1740   155  18.080   1.170         
 1741   155  18.080   1.030         
 1742   155  18.080   1.080         
 1743   155  18.090   1.250         
 1744   155  18.090   1.010         
 1745   155  18.090   1.350         
 1746   155  18.100   2.550         
 1747   155  18.100   1.520         
 1748   155  18.110   1.160         
 1749   155  18.110   1.090         
 1750   155  18.120   1.130         
 1751   155  18.120   1.350   0.420
 1752   155  18.120   1.140         
 1753   155  18.130   1.160   0.690
 1754   155  18.130   1.380         
 1755   155  18.130   1.070         
 1756   155  18.130   1.290         
 1757   155  18.140   1.290         
 1758   155  18.150   1.220         
 1759   155  18.160   2.130         
 1760   155  18.160   1.810         
 1761   155  18.160   0.860         
 1762   155  18.160   1.260         
 1763   155  18.160   1.160         
 1764   155  18.160   1.380         
 1765   155  18.170   1.000         
 1766   155  18.170   1.560         
 1767   155  18.170   1.230         
 1768   155  18.170   1.190         
 1769   155  18.170   1.220         
 1770   155  18.170   1.490         
 1771   155  18.170   1.460         
 1772   155  18.180   1.350         
 1773   155  18.180   1.170         
 1774   155  18.180   2.460         
 1775   155  18.180   1.040         
 1776   155  18.200   1.760         
 1777   155  18.200   1.120         
 1778   155  18.200   1.230         
 1779   155  18.200   1.110         
 1780   155  18.200   1.260         
 1781   155  18.210   1.380         
 1782   155  18.210   1.040         
 1783   155  18.210   1.250         
 1784   155  18.210   1.140         
 1785   155  18.210   1.720         
 1786   155  18.210   1.220         
 1787   155  18.210   0.740         
 1788   155  18.220   0.950         
 1789   155  18.220   1.390   0.550
 1790   155  18.220   2.620         
 1791   155  18.230   1.240         
 1792   155  18.230   1.350   0.340
 1793   155  18.230   1.030   0.830
 1794   155  18.230   0.980         
 1795   155  18.230   1.180         
 1796   155  18.230   1.250         
 1797   155  18.230   1.100         
 1798   155  18.240   1.260         
 1799   155  18.240   0.950   0.340
 1800   155  18.240   1.100         
 1801   155  18.250   1.200         
 1802   155  18.250   1.250         
 1803   155  18.250   2.510         
 1804   155  18.260   1.570         
 1805   155  18.260   1.270  -0.130
 1806   155  18.270   1.290         
 1807   155  18.270   1.230         
 1808   155  18.270   0.960         
 1809   155  18.270   1.230         
 1810   155  18.270   1.370         
 1811   155  18.270   1.500         
 1812   155  18.280   1.300         
 1813   155  18.280   1.130         
 1814   155  18.280   2.820         
 1815   155  18.280   1.370         
 1816   155  18.280   2.100         
